unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
shp_dan_northumbrian_thegns		0	medium	1	true	dan_northumbrian_thegns	120	4	140	vik_byrdingr	1	20	200	0	150			175	medium	-1		false	false	0	16084	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
shp_dan_royal_huscarls		0	heavy	1	true	dan_royal_huscarls	40	0	325	vik_dreki	1	20	200	0	0			100	very_heavy	-1		false	false	0	16088	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	3
shp_dan_shield_biters		0	heavy	1	true	dan_shield_biters	40	0	80	vik_byrdingr	1	20	200	0	250			225	heavy	-1		false	false	0	16090	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_sword_naval	1
shp_dan_spearmen		0	light	1	true	dan_spearmen	160	0	540	vik_byrdingr	1	20	200	0	50			60	light	-1		false	false	0	16091	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	1
shp_dan_sword_hersir		0	medium	1	true	dan_sword_hersir	80	4	100	vik_byrdingr	1	20	200	0	200			225	medium	-1		false	false	0	16100	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	1
shp_dan_sword_hirdmen		0	medium	1	true	dan_sword_hirdmen	120	4	10000	vik_byrdingr	1	20	200	0	150			200	medium	-1		false	false	0	16106	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	2
shp_dan_warlords_companions		0	heavy	1	true	dan_warlords_companions	40	0	225	vik_dreki	1	20	200	0	0			100	very_heavy	-1		false	false	0	16113	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	3
shp_eng_ceorl_archers		0	light	1	true	eng_ceorl_archers	80	0	205	vik_sae_wylfing_mis	1	20	200	0	50			50	light	-1		false	false	0	16119	true		vo_subculture_viking_english	att_inf_bow_land	att_inf_bow_naval	1
shp_eng_ceorl_axemen		0	light	1	true	eng_ceorl_axemen	160	0	195	vik_sae_wylfing	1	20	200	0	100			70	light	-1		false	false	0	16129	true		vo_subculture_viking_english	att_inf_axe_land	att_inf_axe_naval	1
shp_eng_ceorl_javelinmen		0	light	1	true	eng_ceorl_javelinmen	60	0	10000	vik_sae_wylfing_mis	1	20	200	0	50			40	light	-1		false	false	0	16132	true		vo_subculture_viking_english	att_inf_javelin_land	att_inf_javelin_naval	1
shp_eng_ceorl_spearmen		0	light	1	true	eng_ceorl_spearmen	160	0	10000	vik_sae_wylfing	1	20	200	0	50			40	light	-1		false	false	0	16136	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	1
shp_eng_earls_spearmen		0	heavy	1	true	eng_earls_spearmen	40	0	115	vik_sae_wylfing	1	20	200	0	200			200	very_heavy	-1		false	false	0	16146	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	3
shp_eng_earls_thegns		0	medium	1	true	eng_earls_thegns	80	4	10000	vik_sae_wylfing	1	20	200	0	200			200	medium	-1		false	false	0	16154	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	3
shp_eng_fyrd_archers		0	light	1	true	eng_fyrd_archers	60	0	220	vik_sae_wylfing_mis	1	20	200	0	50			60	light	-1		false	false	0	16160	true		vo_subculture_viking_english	att_inf_bow_land	att_inf_bow_naval	1
shp_eng_fyrd_axemen		0	light	1	true	eng_fyrd_axemen	160	0	125	vik_sae_wylfing	1	20	200	0	100			80	light	-1		false	false	0	16164	true		vo_subculture_viking_english	att_inf_axe_land	att_inf_axe_naval	1
shp_eng_fyrd_javelinmen		0	light	1	true	eng_fyrd_javelinmen	60	0	10000	vik_sae_wylfing_mis	1	20	200	0	50			50	light	-1		false	false	0	16165	true		vo_subculture_viking_english	att_inf_javelin_land	att_inf_javelin_naval	1
shp_eng_fyrd_spearmen		0	light	1	true	eng_fyrd_spearmen	160	0	215	vik_sae_wylfing	1	20	200	0	50			50	light	-1		false	false	0	16167	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	1
shp_eng_long_axemen		0	light	1	true	eng_long_axemen	80	0	195	vik_sae_wylfing	1	20	200	0	100			125	light	-1		false	false	0	16175	true		vo_subculture_viking_english	att_inf_axe_land	att_inf_axe_naval	2
shp_eng_mailed_long_axemen		0	light	1	true	eng_mailed_long_axemen	160	0	205	vik_sae_wylfing	1	20	200	0	150			150	light	-1		false	false	0	16183	true		vo_subculture_viking_english	att_inf_axe_land	att_inf_axe_naval	2
shp_eng_mailed_seaxs		0	medium	1	true	eng_mailed_seaxs	160	4	215	vik_sae_wylfing	1	20	200	0	150			125	medium	-1		false	false	0	16184	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	2
shp_eng_mailed_spearmen		0	medium	1	true	eng_mailed_spearmen	160	4	300	vik_sae_wylfing	1	20	200	0	200			225	medium	-1		false	false	0	16192	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_mailed_thegns		0	medium	1	true	eng_mailed_thegns	40	4	10000	vik_sae_wylfing	1	20	200	0	200			230	medium	-1		false	false	0	16194	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	2
shp_eng_marcher_armoured_spearmen		0	medium	1	true	eng_marcher_armoured_spearmen	80	4	80	vik_sae_wylfing	1	20	200	0	100			165	medium	-1		false	false	0	16195	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_marcher_mailed_spearmen		0	medium	1	true	eng_marcher_mailed_spearmen	160	4	100	vik_sae_wylfing	1	20	200	0	150			175	medium	-1		false	false	0	16201	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_marcher_spearmen		0	medium	1	true	eng_marcher_spearmen	120	4	65	vik_sae_wylfing	1	20	200	0	100			150	medium	-1		false	false	0	16205	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_militia_fyrd_archers		0	light	1	true	eng_militia_fyrd_archers	60	4	115	vik_sae_wylfing_mis	1	20	200	0	100			70	medium	-1		false	false	0	16210	true		vo_subculture_viking_english	att_inf_bow_land	att_inf_bow_naval	2
shp_eng_militia_fyrd_spearmen		0	light	1	true	eng_militia_fyrd_spearmen	160	0	350	vik_sae_wylfing	1	20	200	0	50			60	light	-1		false	false	0	16219	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_royal_bodyguard		0	heavy	1	true	eng_royal_bodyguard	40	0	365	vik_draca	1	20	200	0	0			100	very_heavy	-1		false	false	0	16220	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	3
shp_eng_royal_companions		0	heavy	1	true	eng_royal_companions	40	0	285	vik_draca	1	20	200	0	0			100	very_heavy	-1		false	false	0	16230	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	3
shp_eng_royal_huscarls		0	heavy	1	true	eng_royal_huscarls	160	0	380	vik_sae_wylfing	1	20	200	0	250			300	heavy	-1		false	false	0	16239	true		vo_subculture_viking_english	att_inf_axe_land	att_inf_axe_naval	2
shp_eng_royal_thegns		0	heavy	1	true	eng_royal_thegns	40	0	380	vik_sae_wylfing	1	20	200	0	250			300	very_heavy	-1		false	false	0	16244	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	3
shp_eng_seax_warriors		0	medium	1	true	eng_seax_warriors	120	4	210	vik_sae_wylfing	1	20	200	0	100			100	medium	-1		false	false	0	16246	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	1
shp_eng_select_fyrd_archers		0	light	1	true	eng_select_fyrd_archers	60	4	320	vik_sae_wylfing_mis	1	20	200	0	100			100	medium	-1		false	false	0	16251	true		vo_subculture_viking_english	att_inf_bow_land	att_inf_bow_naval	2
shp_eng_select_fyrd_spearmen		0	light	1	true	eng_select_fyrd_spearmen	120	4	550	vik_sae_wylfing	1	20	200	0	100			100	medium	-1		false	false	0	16253	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_select_militia_spearmen		0	light	1	true	eng_select_militia_spearmen	160	0	130	vik_sae_wylfing	1	20	200	0	100			110	light	-1		false	false	0	16260	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_thegn_spearmen		0	medium	1	true	eng_thegn_spearmen	80	4	95	vik_sae_wylfing	1	20	200	0	150			175	medium	-1		false	false	0	16262	true		vo_subculture_viking_english	att_inf_spear_land	att_inf_sword_naval	2
shp_eng_thegns		0	medium	1	true	eng_thegns	80	4	210	vik_sae_wylfing	1	20	200	0	150			175	medium	-1		false	false	0	16269	true		vo_subculture_viking_english	att_inf_sword_land	att_inf_sword_naval	2
shp_est_archers		0	light	1	true	est_archers	80	0	295	vik_byrdingr_mis	1	20	200	0	50			50	light	-1		false	false	0	16278	true		vo_subculture_viking_nordic	att_inf_bow_land	att_inf_bow_naval	1
shp_est_axe_warriors		0	medium	1	true	est_axe_warriors	120	4	450	vik_byrdingr	1	20	200	0	100			100	medium	-1		false	false	0	16283	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	2
shp_est_axemen		0	heavy	1	true	est_axemen	160	0	470	vik_byrdingr	1	20	200	0	100			115	light	-1		false	false	0	16293	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	1
shp_est_berserkers		0	heavy	1	true	est_berserkers	40	0	10000	vik_byrdingr	1	20	200	0	300			250	heavy	-1		false	false	0	16297	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_sword_naval	2
shp_est_champions		0	medium	1	true	est_champions	40	0	10000	vik_byrdingr	1	20	200	0	200			225	very_heavy	-1		false	false	0	16300	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	3
shp_est_fighters		0	light	1	true	est_fighters	120	0	95	vik_byrdingr	1	20	200	0	100			70	light	-1		false	false	0	16303	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_sword_naval	1
shp_est_great_axes		0	light	1	true	est_great_axes	160	0	230	vik_byrdingr	1	20	200	0	100			140	light	-1		false	false	0	16311	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	2
shp_est_hearthguard		0	heavy	1	true	est_hearthguard	40	0	330	vik_dreki	1	20	200	0	0			100	very_heavy	-1		false	false	0	16318	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	3
shp_est_hirdmen		0	heavy	1	true	est_hirdmen	160	0	300	vik_byrdingr	1	20	200	0	250			250	heavy	-1		false	false	0	16322	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	2
shp_est_hunters		0	light	1	true	est_hunters	32	0	90	vik_byrdingr_mis	1	20	200	0	50			60	light	-1		false	false	0	16329	true		vo_subculture_viking_nordic	att_inf_bow_land	att_inf_bow_naval	1
shp_est_huskarls		0	heavy	1	true	est_huskarls	160	0	330	vik_byrdingr	1	20	200	0	250			300	heavy	-1		false	false	0	16335	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	2
shp_est_javelinmen		0	light	1	true	est_javelinmen	80	0	70	vik_byrdingr_mis	1	20	200	0	50			50	light	-1		false	false	0	16344	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_inf_javelin_naval	1
shp_est_kerns		0	light	1	true	est_kerns	60	0	80	vik_byrdingr_mis	1	20	200	0	50			60	light	-1		false	false	0	16349	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_inf_javelin_naval	1
shp_est_levy_javelinmen		0	light	1	true	est_levy_javelinmen	60	0	50	vik_byrdingr_mis	1	20	200	0	50			40	light	-1		false	false	0	16355	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_inf_javelin_naval	1
shp_est_long_axes		0	heavy	1	true	est_long_axes	120	4	130	vik_byrdingr	1	20	200	0	100			125	medium	-1		false	false	0	16358	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	2
shp_est_mailed_axemen		0	heavy	1	true	est_mailed_axemen	120	0	170	vik_byrdingr	1	20	200	0	150			130	heavy	-1		false	false	0	16360	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	2
shp_est_marauders		0	light	1	true	est_marauders	160	0	120	vik_byrdingr	1	20	200	0	100			80	light	-1		false	false	0	16364	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	1
shp_est_norse_hersir		0	medium	1	true	est_norse_hersir	80	4	230	vik_byrdingr	1	20	200	0	200			200	medium	-1		false	false	0	16373	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	1
shp_est_norse_mailed_hersir		0	medium	1	true	est_norse_mailed_hersir	40	0	270	vik_byrdingr	1	20	200	0	200			225	very_heavy	-1		false	false	0	16376	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	3
shp_est_norse_warriors		0	medium	1	true	est_norse_warriors	120	0	160	vik_byrdingr	1	20	200	0	150			175	light	-1		false	false	0	16384	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	1
shp_est_royal_huskarls		0	heavy	1	true	est_royal_huskarls	40	0	470	vik_dreki	1	20	200	0	0			100	very_heavy	-1		false	false	0	16387	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	3
shp_est_shield_biters		0	heavy	1	true	est_shield_biters	40	0	330	vik_byrdingr	1	20	200	0	250			225	very_heavy	-1		false	false	0	16394	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_sword_naval	3
shp_est_spear_guard		0	medium	1	true	est_spear_guard	120	0	200	vik_byrdingr	1	20	200	0	200			275	heavy	-1		false	false	0	16396	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
shp_est_spear_hirdmen		0	heavy	1	true	est_spear_hirdmen	120	4	250	vik_byrdingr	1	20	200	0	200			250	medium	-1		false	false	0	16400	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
shp_est_spearband		0	light	1	true	est_spearband	160	0	70	vik_byrdingr	1	20	200	0	50			50	light	-1		false	false	0	16401	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	1
shp_est_spearmen		0	light	1	true	est_spearmen	160	0	80	vik_byrdingr	1	20	200	0	50			60	light	-1		false	false	0	16408	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
shp_est_warband		0	light	1	true	est_warband	200	0	50	vik_byrdingr	1	20	200	0	50			40	light	-1		false	false	0	16415	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	1
shp_est_wood_kerns		0	light	1	true	est_wood_kerns	80	0	100	vik_byrdingr_mis	1	20	200	0	100			70	light	-1		false	false	0	16422	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_inf_javelin_naval	2
shp_iri_household_horsemen		0	heavy	1	true	iri_airig_swordsmen	40	0	330	vik_oll_pheist	1	20	200	0	250			300	heavy	-1		false	false	0	16425	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	2
shp_iri_airig_warband		0	heavy	1	true	iri_airig_warband	80	0	300	vik_curach	1	20	200	0	250			275	heavy	-1		false	false	0	16435	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	2
shp_iri_fianna_band		0	medium	1	true	iri_fianna_band	120	4	200	vik_curach	1	20	200	0	150			175	medium	-1		false	false	0	16436	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	2
shp_iri_fianna_swordsmen		0	medium	1	true	iri_fianna_swordsmen	160	4	230	vik_curach	1	20	200	0	200			200	medium	-1		false	false	0	16439	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	1
shp_iri_foreign_warriors		0	medium	1	true	iri_foreign_warriors	80	4	250	vik_curach	1	20	200	0	200			225	medium	-1		false	false	0	16442	true		vo_subculture_celtic_irish	att_inf_axe_land	att_inf_axe_naval	2
shp_iri_freemen_archers		0	light	1	true	iri_freemen_archers	80	0	80	vik_curach_mis	1	20	200	0	50			60	light	-1		false	false	0	16448	true		vo_subculture_celtic_irish	att_inf_bow_land	att_inf_bow_naval	1
shp_iri_freemen_axemen		0	light	1	true	iri_freemen_axemen	160	0	100	vik_curach	1	20	200	0	100			70	light	-1		false	false	0	16452	true		vo_subculture_celtic_irish	att_inf_axe_land	att_inf_axe_naval	1
shp_iri_freemen_javelinmen		0	light	1	true	iri_freemen_javelinmen	80	0	70	vik_curach_mis	1	20	200	0	50			50	light	-1		false	false	0	16453	true		vo_subculture_celtic_irish	att_inf_javelin_land	att_inf_javelin_naval	1
shp_iri_freemen_spearmen		0	light	1	true	iri_freemen_spearmen	200	0	50	vik_curach	1	20	200	0	50			40	light	-1		false	false	0	16462	true		vo_subculture_celtic_irish	att_inf_spear_land	att_inf_sword_naval	1
shp_iri_gallowglasses		0	medium	1	true	iri_gallowglasses	160	4	280	vik_curach	1	20	200	0	200			250	medium	-1		false	false	0	16465	true		vo_subculture_celtic_irish	att_inf_axe_land	att_inf_axe_naval	2
shp_iri_kern_axemen		0	light	1	true	iri_kern_axemen	160	0	120	vik_curach	1	20	200	0	100			80	light	-1		false	false	0	16475	true		vo_subculture_celtic_irish	att_inf_axe_land	att_inf_axe_naval	1
shp_iri_kern_spearmen		0	light	1	true	iri_kern_spearmen	160	0	70	vik_curach	1	20	200	0	50			50	light	-1		false	false	0	16483	true		vo_subculture_celtic_irish	att_inf_spear_land	att_inf_sword_naval	1
shp_iri_kern_swordsmen		0	light	1	true	iri_kern_swordsmen	160	0	100	vik_curach	1	20	200	0	100			70	light	-1		false	false	0	16493	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	1
shp_iri_kerns		0	light	1	true	iri_kerns	80	0	80	vik_curach_mis	1	20	200	0	50			60	light	-1		false	false	0	16500	true		vo_subculture_celtic_irish	att_inf_javelin_land	att_inf_javelin_naval	1
shp_iri_mailed_fianna		0	medium	1	true	iri_mailed_fianna	40	4	270	vik_curach	1	20	200	0	200			225	medium	-1		false	false	0	16507	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	2
shp_iri_raider_swordsmen		0	light	1	true	iri_raider_swordsmen	160	0	120	vik_curach	1	20	200	0	100			80	light	-1		false	false	0	16515	true		vo_subculture_celtic_irish	att_inf_sword_land	att_inf_sword_naval	2
shp_iri_serf_archers		0	light	1	true	iri_serf_archers	60	0	70	vik_curach_mis	1	20	200	0	50			50	light	-1		false	false	0	16523	true		vo_subculture_celtic_irish	att_inf_bow_land	att_inf_bow_naval	1
shp_iri_spear_raiders		0	medium	1	true	iri_spear_raiders	120	4	100	vik_curach	1	20	200	0	100			80	medium	-1		false	false	0	16533	true		vo_subculture_celtic_irish	att_inf_spear_land	att_inf_sword_naval	2
shp_iri_wood_kerns		0	light	1	true	iri_wood_kerns	48	0	100	vik_curach_mis	1	20	200	0	100			70	light	-1		false	false	0	16537	true		vo_subculture_celtic_irish	att_inf_javelin_land	att_inf_javelin_naval	2
shp_iri_wood_spears		0	medium	1	true	iri_wood_spears	160	4	120	vik_curach	1	20	200	0	100			90	medium	-1		false	false	0	16544	true		vo_subculture_celtic_irish	att_inf_spear_land	att_inf_sword_naval	2
shp_nor_archers		0	light	1	true	nor_archers	80	0	80	vik_skeid_mis	1	20	200	0	50			60	light	-1		false	false	0	16766	true		vo_subculture_viking_nordic	att_inf_bow_land	att_inf_bow_naval	1
shp_nor_axe_levy		0	light	1	true	nor_axe_levy	120	0	100	vik_dreki	1	20	200	0	100			70	light	-1		false	false	0	16773	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	1
shp_nor_axemen		0	light	1	true	nor_axemen	120	0	120	vik_dreki	1	20	200	0	100			80	light	-1		false	false	0	16777	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_axe_naval	1
shp_nor_flemish_crossbowmen		0	medium	1	true	nor_flemish_crossbowmen	60	4	100	vik_skeid_mis	1	20	200	0	100			70	medium	-1		false	false	0	16782	true		vo_subculture_viking_nordic	att_inf_crossbow_land	att_inf_crossbow_naval	1
shp_nor_foot_soldiers		0	medium	1	true	nor_foot_soldiers	80	4	180	vik_dreki	1	20	200	0	150			135	medium	-1		false	false	0	16792	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	2
shp_nor_huskarls		0	heavy	1	true	nor_huskarls	100	0	330	vik_dreki	1	20	200	0	0			100	heavy	-1		false	false	0	16794	true		vo_subculture_viking_nordic	att_inf_axe_land	att_inf_sword_naval	1
shp_nor_levy_archers		0	light	1	true	nor_levy_archers	80	0	70	vik_skeid_mis	1	20	200	0	50			50	light	-1		false	false	0	16802	true		vo_subculture_viking_nordic	att_inf_bow_land	att_inf_bow_naval	1
shp_nor_levy_spearmen		0	light	1	true	nor_levy_spearmen	160	0	50	vik_dreki	1	20	200	0	50			40	light	-1		false	false	0	16808	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	1
shp_nor_mailed_spearmen		0	medium	1	true	nor_mailed_spearmen	120	4	220	vik_dreki	1	20	200	0	150			150	medium	-1		false	false	0	16809	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
shp_nor_maine_infantry		0	medium	1	true	nor_maine_infantry	160	4	270	vik_dreki	1	20	200	0	200			200	medium	-1		false	false	0	16817	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	2
shp_nor_maine_warriors		0	medium	1	true	nor_maine_warriors	120	4	230	vik_dreki	1	20	200	0	200			175	medium	-1		false	false	0	16818	true		vo_subculture_viking_nordic	att_inf_sword_land	att_inf_sword_naval	2
shp_nor_shield_wall		0	medium	1	true	nor_shield_wall	120	4	180	vik_dreki	1	20	200	0	150			125	medium	-1		false	false	0	16821	true		vo_subculture_viking_nordic	att_inf_spear_land	att_inf_sword_naval	2
