key	localised_description	localised_title	ui_icon	bundle_target
shield_food_storage_bundle_358	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_359	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_36	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_360	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_361	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_362	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_363	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_364	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_365	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_366	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_367	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_368	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_369	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_37	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_370	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_371	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_372	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_373	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_374	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_375	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_376	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_377	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_378	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_379	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_38	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_380	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_381	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_382	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_383	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_384	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_385	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_386	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_387	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_388	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_389	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_39	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_390	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_391	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_392	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_393	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_394	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_395	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_396	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_397	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_398	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_399	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_4	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_40	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_400	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_41	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_42	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_43	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_44	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_45	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_46	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_47	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_48	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_49	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_5	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_50	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_51	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_52	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_53	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_54	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_55	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_56	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_57	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_58	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_59	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_6	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_60	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_61	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_62	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_63	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_64	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_65	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_66	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_67	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_68	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_69	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_7	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_70	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_71	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_72	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_73	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_74	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_75	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_76	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_77	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_78	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_79	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_8	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_80	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_81	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_82	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_83	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_84	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_85	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_86	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_87	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_88	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_89	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_9	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_90	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_91	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_92	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_93	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_94	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_95	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_96	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_97	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_98	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_99	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_10	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_100	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_101	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_102	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_103	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_104	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_105	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_106	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_107	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_108	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_109	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_11	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_110	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_111	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_112	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_113	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_114	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_115	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_116	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_117	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_118	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_119	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_12	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_120	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_121	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_122	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_123	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_124	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_125	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_126	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_127	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_128	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_129	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_13	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_130	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_131	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_132	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_133	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_134	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_135	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_136	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_137	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_138	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_139	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_14	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_140	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_141	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_142	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_143	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_144	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_145	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_146	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_147	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_148	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_149	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_15	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_150	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_151	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_152	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_153	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_154	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_155	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_156	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_157	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_158	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
