level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	commodity_vol	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	destruction_terminator	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	unique_index	can_convert	building_instance_key	audio_building_type	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	has_aqueduct	can_be_damaged	requires_primary_slot_in_group
vik_school_ros_5	vik_school_ros	4	9	1600	0		0	false	0	0	0	0	false	false				16691	true	vik_resource	law_court	false	0.0	0	false	true	
vik_cloth_1	vik_cloth	0	12	200	0		0	false	0	0	0	0	true	false				16293	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_2	vik_cloth	1	4	350	0		0	false	0	0	0	0	false	false				16298	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_3	vik_cloth	2	6	500	0		0	false	0	0	0	0	false	false				16303	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_4	vik_cloth	3	99	9999	0		0	false	0	0	0	0	false	false				16309	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_5	vik_cloth	4	99	9999	0		0	false	0	0	0	0	false	false				16318	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_b_2	vik_cloth	1	4	450	20		0	false	0	0	0	0	false	false				17366	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_b_3	vik_cloth	2	6	600	30		0	false	0	0	0	0	false	false				17368	true	vik_resource	workshop_weaver	false	0.0	0	false	true	
vik_cloth_b_4	vik_cloth	3	99	9999	0		0	false	0	0	0	0	false	false				16964	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_cloth_b_5	vik_cloth	4	99	9999	0		0	false	0	0	0	0	false	false				16966	true	vik_resource	workshop_weaver	true	0.0	0	false	true	
vik_pottery_1	vik_pottery	0	2	650	0		0	false	0	0	0	0	true	false				16324	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_2	vik_pottery	1	4	750	0		0	false	0	0	0	0	false	false				16325	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_3	vik_pottery	2	6	900	0		0	false	0	0	0	0	false	false				16326	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_4	vik_pottery	3	99	9999	0		0	false	0	0	0	0	false	false				16328	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_5	vik_pottery	4	99	9999	0		0	false	0	0	0	0	false	false				16335	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_b_2	vik_pottery	1	99	9999	0		0	false	0	0	0	0	false	false				17467	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_b_3	vik_pottery	2	99	9999	0		0	false	0	0	0	0	false	false				17469	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_b_4	vik_pottery	3	99	9999	0		0	false	0	0	0	0	false	false				17057	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_pottery_b_5	vik_pottery	4	99	9999	0		0	false	0	0	0	0	false	false				17061	true	vik_resource	workshop_stonemasonry	true	0.0	0	false	true	
vik_salt_1	vik_salt	0	3	650	0		0	false	0	0	0	0	true	false				16281	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_2	vik_salt	1	6	750	0		0	false	0	0	0	0	false	false				17471	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_3	vik_salt	2	6	900	0		0	false	0	0	0	0	false	false				17474	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_4	vik_salt	3	99	9999	0		0	false	0	0	0	0	false	false				16289	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_5	vik_salt	4	99	9999	0		0	false	0	0	0	0	false	false				16290	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_b_2	vik_salt	1	6	850	0		0	false	0	0	0	0	false	false				16282	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_b_3	vik_salt	2	6	1000	0		0	false	0	0	0	0	false	false				16288	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_b_4	vik_salt	3	99	9999	0		0	false	0	0	0	0	false	false				17071	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_salt_b_5	vik_salt	4	99	9999	0		0	false	0	0	0	0	false	false				17073	true	vik_resource	fishing_port	true	0.0	0	false	true	
vik_tin_1	vik_tin	0	10	850	0		0	false	0	0	0	0	true	false				16123	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_2	vik_tin	1	6	1000	0		0	false	0	0	0	0	false	false				16124	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_3	vik_tin	2	9	1200	0		0	false	0	0	0	0	false	false				16125	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_4	vik_tin	3	9999	9999	0		0	false	0	0	0	0	false	false				16133	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_5	vik_tin	4	9999	9999	0		0	false	0	0	0	0	false	false				16143	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_b_2	vik_tin	1	9999	9999	0		0	false	0	0	0	0	false	false				17499	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_b_3	vik_tin	2	9999	9999	0		0	false	0	0	0	0	false	false				17507	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_b_4	vik_tin	3	9999	9999	0		0	false	0	0	0	0	false	false				17085	true	vik_resource	mine	true	0.0	0	false	true	
vik_tin_b_5	vik_tin	4	9999	9999	0		0	false	0	0	0	0	false	false				17093	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_1	vik_silver	0	10	950	0		0	false	0	0	0	0	true	false				16173	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_2	vik_silver	1	6	1100	0		0	false	0	0	0	0	false	false				16180	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_3	vik_silver	2	9	1300	0		0	false	0	0	0	0	false	false				16188	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_4	vik_silver	3	99	9999	0		0	false	0	0	0	0	false	false				16193	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_5	vik_silver	4	99	9999	0		0	false	0	0	0	0	false	false				16195	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_b_2	vik_silver	1	99	9999	0		0	false	0	0	0	0	false	false				17483	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_b_3	vik_silver	2	8	9999	0		0	false	0	0	0	0	false	false				17491	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_b_4	vik_silver	3	99	9999	0		0	false	0	0	0	0	false	false				17074	true	vik_resource	mine	true	0.0	0	false	true	
vik_silver_b_5	vik_silver	4	99	9999	0		0	false	0	0	0	0	false	false				17082	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_1	vik_iron	0	12	750	0		0	false	0	0	0	0	true	false				16073	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_2	vik_iron	1	6	900	0		0	false	0	0	0	0	false	false				16074	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_3	vik_iron	2	9	1100	0		0	false	0	0	0	0	false	false				16083	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_4	vik_iron	3	99	9999	0		0	false	0	0	0	0	false	false				16089	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_5	vik_iron	4	99	9999	0		0	false	0	0	0	0	false	false				16097	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_b_2	vik_iron	1	99	9999	0		0	false	0	0	0	0	false	false				17434	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_b_3	vik_iron	2	99	9999	0		0	false	0	0	0	0	false	false				17443	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_b_4	vik_iron	3	99	9999	0		0	false	0	0	0	0	false	false				17021	true	vik_resource	mine	true	0.0	0	false	true	
vik_iron_b_5	vik_iron	4	99	9999	0		0	false	0	0	0	0	false	false				17027	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_1	vik_gold	0	16	1050	0		0	false	0	0	0	0	true	false				16198	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_2	vik_gold	1	9	1150	0		0	false	0	0	0	0	false	false				16199	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_3	vik_gold	2	12	1250	0		0	false	0	0	0	0	false	false				16202	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_4	vik_gold	3	99	9999	0		0	false	0	0	0	0	false	false				16207	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_5	vik_gold	4	99	9999	0		0	false	0	0	0	0	false	false				16217	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_b_2	vik_gold	1	99	9999	0		0	false	0	0	0	0	false	false				17408	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_b_3	vik_gold	2	12	9999	20		0	false	0	0	0	0	false	false				17410	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_b_4	vik_gold	3	99	9999	0		0	false	0	0	0	0	false	false				17001	true	vik_resource	mine	true	0.0	0	false	true	
vik_gold_b_5	vik_gold	4	99	9999	0		0	false	0	0	0	0	false	false				17009	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_1	vik_copper	0	12	850	0		0	false	0	0	0	0	true	false				16146	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_2	vik_copper	1	4	1000	0		0	false	0	0	0	0	false	false				16155	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_3	vik_copper	2	6	1200	0		0	false	0	0	0	0	false	false				16160	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_4	vik_copper	3	99	9999	0		0	false	0	0	0	0	false	false				16162	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_5	vik_copper	4	99	9999	0		0	false	0	0	0	0	false	false				16166	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_b_2	vik_copper	1	99	9999	0		0	false	0	0	0	0	false	false				17376	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_b_3	vik_copper	2	99	9999	0		0	false	0	0	0	0	false	false				17377	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_b_4	vik_copper	3	99	9999	0		0	false	0	0	0	0	false	false				16974	true	vik_resource	mine	true	0.0	0	false	true	
vik_copper_b_5	vik_copper	4	99	9999	0		0	false	0	0	0	0	false	false				16978	true	vik_resource	mine	true	0.0	0	false	true	
vik_farm_1	vik_farm	0	15	650	0		0	false	0	0	0	0	true	false				14541	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_2	vik_farm	1	6	750	0		0	false	0	0	0	0	false	false				14546	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_3	vik_farm	2	6	900	0		0	false	0	0	0	0	false	false				14551	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_4	vik_farm	3	99	9999	0		0	false	0	0	0	0	false	false				14559	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_5	vik_farm	4	99	9999	0		0	false	0	0	0	0	false	false				14568	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_b_2	vik_farm	1	6	850	0		0	false	0	0	0	0	false	false				17379	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_b_3	vik_farm	2	6	1000	0		0	false	0	0	0	0	false	false				17388	true	vik_farm	farm	false	0.0	0	false	true	
vik_farm_b_4	vik_farm	3	99	9999	0		0	false	0	0	0	0	false	false				16988	true	vik_farm	farm	true	0.0	0	false	true	
vik_farm_b_5	vik_farm	4	99	9999	0		0	false	0	0	0	0	false	false				16990	true	vik_farm	farm	true	0.0	0	false	true	
vik_hunting_1	vik_hunting	0	15	500	0		0	false	0	0	0	0	true	false				16221	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_2	vik_hunting	1	6	600	0		0	false	0	0	0	0	false	false				16223	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_3	vik_hunting	2	6	700	0		0	false	0	0	0	0	false	false				16228	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_4	vik_hunting	3	99	9999	0		0	false	0	0	0	0	false	false				16236	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_5	vik_hunting	4	99	9999	0		0	false	0	0	0	0	false	false				16245	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_b_2	vik_hunting	1	6	700	0		0	false	0	0	0	0	false	false				17419	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_b_3	vik_hunting	2	6	800	0		0	false	0	0	0	0	false	false				17429	true	vik_resource	hunting_forest	false	0.0	0	false	true	
vik_hunting_b_4	vik_hunting	3	99	9999	0		0	false	0	0	0	0	false	false				17016	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_hunting_b_5	vik_hunting	4	99	9999	0		0	false	0	0	0	0	false	false				17020	true	vik_resource	hunting_forest	true	0.0	0	false	true	
vik_orchard_1	vik_orchard	0	15	600	0		0	false	0	0	0	0	true	false				15997	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_2	vik_orchard	1	6	700	0		0	false	0	0	0	0	false	false				16002	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_3	vik_orchard	2	6	800	0		0	false	0	0	0	0	false	false				16003	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_4	vik_orchard	3	99	9999	0		0	false	0	0	0	0	false	false				16005	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_5	vik_orchard	4	99	9999	0		0	false	0	0	0	0	false	false				16011	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_b_2	vik_orchard	1	6	800	0		0	false	0	0	0	0	false	false				17357	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_b_3	vik_orchard	2	6	900	0		0	false	0	0	0	0	false	false				17365	true	vik_resource	farm	false	0.0	0	false	true	
vik_orchard_b_4	vik_orchard	3	99	9999	0		0	false	0	0	0	0	false	false				17036	true	vik_resource	farm	true	0.0	0	false	true	
vik_orchard_b_5	vik_orchard	4	99	9999	0		0	false	0	0	0	0	false	false				17040	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_1	vik_pasture	0	15	650	0		0	false	0	0	0	0	true	false				16021	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_2	vik_pasture	1	6	750	0		0	false	0	0	0	0	false	false				16027	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_3	vik_pasture	2	6	900	0		0	false	0	0	0	0	false	false				16029	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_4	vik_pasture	3	99	9999	0		0	false	0	0	0	0	false	false				16034	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_5	vik_pasture	4	99	9999	0		0	false	0	0	0	0	false	false				16042	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_b_2	vik_pasture	1	6	850	0		0	false	0	0	0	0	false	false				17458	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_b_3	vik_pasture	2	6	1000	0		0	false	0	0	0	0	false	false				17461	true	vik_resource	farm	false	0.0	0	false	true	
vik_pasture_b_4	vik_pasture	3	99	9999	0		0	false	0	0	0	0	false	false				17050	true	vik_resource	farm	true	0.0	0	false	true	
vik_pasture_b_5	vik_pasture	4	99	9999	0		0	false	0	0	0	0	false	false				17054	true	vik_resource	farm	true	0.0	0	false	true	
vik_oxford_1	vik_oxford	0	8	6000	0		0	false	0	0	0	0	false	false				17055	false	vik_resource	law_court	true	0.0	0	false	true	
vik_foreigners_1	vik_foreigners	0	2	900	0		0	false	0	0	0	0	true	false				17597	true	vik_resource	workshop_carpentry	true	0.0	0	false	true	
vik_foreigners_2	vik_foreigners	1	4	1450	0		0	false	0	0	0	0	false	false				17601	true	vik_resource	workshop_carpentry	true	0.0	0	false	true	
vik_foreigners_3	vik_foreigners	2	6	2400	0		0	false	0	0	0	0	false	false				17604	true	vik_resource	workshop_carpentry	true	0.0	0	false	true	
