building	effect	effect_scope	value	value_damaged	value_ruined
vik_st_edmund_3	vik_fame	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_st_edmund_3	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_st_edmund_4	vik_faction_leader_influence_mod	faction_to_faction_own_unseen	1.0	0.0	0.0
vik_st_edmund_4	vik_fame	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_st_edmund_4	vik_public_order_new_positive_buildings	province_to_region_own	5.0	2.0	0.0
vik_st_edmund_5	vik_faction_leader_influence_mod	faction_to_faction_own_unseen	1.0	0.0	0.0
vik_st_edmund_5	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_st_edmund_5	vik_public_order_new_positive_buildings	province_to_region_own	6.0	3.0	0.0
vik_st_patraic_1	vik_allegiance	faction_to_faction_own	1.0	1.0	0.0
vik_st_patraic_1	vik_fame	faction_to_faction_own_unseen	5.0	2.0	0.0
vik_st_patraic_1	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_st_patraic_2	vik_allegiance	faction_to_faction_own	2.0	1.0	0.0
vik_st_patraic_2	vik_fame	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_st_patraic_2	vik_public_order_new_positive_buildings	province_to_region_own	5.0	2.0	0.0
vik_st_patraic_3	vik_allegiance	faction_to_faction_own	3.0	1.0	0.0
vik_st_patraic_3	vik_fame	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_st_patraic_3	vik_public_order_new_positive_buildings	province_to_region_own	6.0	3.0	0.0
vik_st_patraic_4	vik_allegiance	faction_to_faction_own	4.0	2.0	0.0
vik_st_patraic_4	vik_fame	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_st_patraic_4	vik_public_order_new_positive_buildings	province_to_region_own	7.0	3.0	0.0
vik_st_patraic_5	vik_allegiance	faction_to_faction_own	5.0	2.0	0.0
vik_st_patraic_5	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_st_patraic_5	vik_public_order_new_positive_buildings	province_to_region_own	8.0	4.0	0.0
vik_st_ringan_1	vik_fame	faction_to_faction_own_unseen	5.0	2.0	0.0
vik_st_ringan_1	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_st_ringan_2	vik_fame	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_st_ringan_2	vik_public_order_new_positive_buildings	province_to_region_own	3.0	1.0	0.0
vik_st_ringan_3	vik_fame	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_st_ringan_3	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_st_ringan_4	vik_fame	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_st_ringan_4	vik_public_order_new_positive_buildings	province_to_region_own	5.0	2.0	0.0
vik_st_ringan_5	vik_public_order_new_positive_buildings	province_to_region_own	5.0	2.0	0.0
vik_st_ringan_5	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_benedictine_abbey_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	1.0	0.0
vik_benedictine_abbey_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	1.0	0.0
vik_benedictine_abbey_b_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	1.0	0.0
vik_scoan_abbey_1	vik_building_corruption	province_to_province_own	-10.0	-5.0	0.0
vik_scoan_abbey_1	vik_fame	faction_to_faction_own_unseen	5.0	2.0	0.0
vik_scoan_abbey_1	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_scoan_abbey_1	vik_unit_morale	building_to_forces_factionwide	1.0	1.0	0.0
vik_scoan_abbey_3	vik_unit_morale	building_to_forces_factionwide	5.0	1.0	0.0
vik_scoan_abbey_2	vik_unit_morale	building_to_forces_factionwide	3.0	1.0	0.0
vik_scoan_abbey_2	vik_building_corruption	province_to_province_own	-15.0	-7.0	0.0
vik_scoan_abbey_2	vik_fame	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_scoan_abbey_2	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_scoan_abbey_3	vik_building_corruption	province_to_province_own	-25.0	-12.0	0.0
vik_scoan_abbey_3	vik_fame	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_scoan_abbey_3	vik_public_order_new_positive_buildings	province_to_region_own	6.0	3.0	0.0
vik_st_swithun_1	vik_fame	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_st_swithun_1	vik_food_production_mod_farms	region_to_region_own_provincewide	5.0	5.0	0.0
vik_st_swithun_1	vik_food_production_mod_hidden	province_to_regions_own_in_adjacent_province	5.0	5.0	0.0
vik_st_swithun_1	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_st_swithun_2	vik_fame	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_st_swithun_2	vik_food_production_mod_farms	region_to_region_own_provincewide	10.0	10.0	0.0
vik_st_swithun_2	vik_food_production_mod_hidden	province_to_regions_own_in_adjacent_province	10.0	10.0	0.0
vik_st_swithun_2	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_st_swithun_3	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_st_swithun_3	vik_food_production_mod_farms	region_to_region_own_provincewide	15.0	15.0	0.0
vik_st_swithun_3	vik_food_production_mod_hidden	province_to_regions_own_in_adjacent_province	15.0	15.0	0.0
vik_st_swithun_3	vik_public_order_new_positive_buildings	province_to_region_own	6.0	3.0	0.0
vik_nunnaminster_1	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_nunnaminster_1	vik_public_order_new_positive_buildings	province_to_region_own	5.0	3.0	0.0
vik_nunnaminster_1	vik_tech_points	faction_to_faction_own	10.0	15.0	0.0
vik_celi_de_abbey_1	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_celi_de_abbey_2	vik_public_order_new_positive_buildings	province_to_region_own	4.0	1.0	0.0
vik_ceil_de_abbey_b_2	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_school_ros_1	vik_fame	faction_to_faction_own_unseen	5.0	2.0	0.0
vik_school_ros_1	vik_public_order_new_positive_buildings	province_to_region_own	2.0	1.0	0.0
vik_school_ros_1	vik_research_rate	faction_to_faction_own_unseen	5.0	2.0	0.0
vik_school_ros_2	vik_fame	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_school_ros_2	vik_public_order_new_positive_buildings	province_to_region_own	3.0	1.0	0.0
vik_school_ros_2	vik_research_rate	faction_to_faction_own_unseen	10.0	5.0	0.0
vik_school_ros_3	vik_fame	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_school_ros_3	vik_public_order_new_positive_buildings	province_to_region_own	4.0	2.0	0.0
vik_school_ros_3	vik_research_rate	faction_to_faction_own_unseen	15.0	7.0	0.0
vik_school_ros_4	vik_fame	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_school_ros_4	vik_public_order_new_positive_buildings	province_to_region_own	5.0	2.0	0.0
vik_school_ros_4	vik_research_rate	faction_to_faction_own_unseen	20.0	10.0	0.0
vik_school_ros_5	vik_fame	faction_to_faction_own_unseen	30.0	15.0	0.0
vik_school_ros_5	vik_public_order_new_positive_buildings	province_to_region_own	6.0	3.0	0.0
vik_school_ros_5	vik_research_rate	faction_to_faction_own_unseen	25.0	12.0	0.0
