building	effect	effect_scope	value	value_damaged	value_ruined
vik_great_hall_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_great_hall_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_great_hall_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_great_hall_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_longphort_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_longphort_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_longphort_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_longphort_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_longphort_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_market_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_market_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_market_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_market_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_market_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_monastery_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_monastery_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_monastery_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_monastery_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_monastery_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_great_hall_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_great_hall_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_great_hall_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_great_hall_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_great_hall_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_grianan_ailech_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_longphort_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_longphort_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_longphort_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_longphort_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_longphort_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_market_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_market_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_market_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_market_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_market_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_monastery_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_monastery_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_monastery_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_monastery_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_monastery_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_mountain_hall_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_offas_hall_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_rock_caisil_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_ciaran_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_columbe_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_st_patraic_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_achad_bo_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_achad_bo_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_achad_bo_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_achad_bo_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_achad_bo_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_great_hall_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_great_hall_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_great_hall_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_great_hall_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_great_hall_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_grianan_ailech_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_grianan_ailech_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_grianan_ailech_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_grianan_ailech_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_grianan_ailech_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_longphort_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_longphort_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_longphort_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_longphort_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_longphort_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_market_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_market_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_market_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_market_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_market_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_monastery_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_monastery_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_monastery_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_monastery_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_monastery_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_mountain_hall_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_mountain_hall_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_mountain_hall_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_mountain_hall_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_mountain_hall_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_offas_hall_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_offas_hall_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_offas_hall_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_offas_hall_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_offas_hall_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_rock_caisil_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_rock_caisil_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_rock_caisil_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_rock_caisil_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_rock_caisil_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_ciaran_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_ciaran_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_ciaran_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_ciaran_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_ciaran_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_columbe_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_columbe_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_columbe_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_columbe_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_columbe_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_patraic_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_patraic_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_patraic_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_patraic_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_st_patraic_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_achad_bo_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_achad_bo_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_achad_bo_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_achad_bo_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_achad_bo_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_st_ciaran_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_ciaran_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_ciaran_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_ciaran_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_st_ciaran_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_st_columbe_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_columbe_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_columbe_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_columbe_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_st_columbe_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_st_patraic_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_patraic_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_patraic_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_st_patraic_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_st_patraic_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_mountain_hall_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_mountain_hall_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_mountain_hall_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_mountain_hall_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_mountain_hall_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_monastery_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_monastery_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_monastery_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_monastery_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_monastery_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_grianan_ailech_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_grianan_ailech_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_grianan_ailech_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_grianan_ailech_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_grianan_ailech_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_great_hall_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_great_hall_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_great_hall_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_great_hall_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_great_hall_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_longphort_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_longphort_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_longphort_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_longphort_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_longphort_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_market_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_market_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_market_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_market_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_market_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_offas_hall_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_offas_hall_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_offas_hall_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
