effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_stegadon_missile_range	faction_to_force_own_unseen	10.0	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_temple_guard_armour	faction_to_force_own_unseen	6.0	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_temple_guard_melee_defence	faction_to_force_own_unseen	8.0	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_terradon_riders_ammo	faction_to_force_own_unseen	100.0	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_terradon_riders_movement_speed	faction_to_force_own_unseen	20.0	start_turn_completed
wh2_main_faction_trait_rogue	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh2_main_faction_trait_rogue	wh2_main_effect_force_newhorde_buildings_rogue	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_faction_trait_skaven	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_number_skv_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_number_skv_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_pooled_resource_skaven_food_army	faction_to_force_own	-1.0	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_pooled_resource_skaven_food_regions	faction_to_region_own	-1.0	start_turn_completed
wh3_main_faction_trait_cathay	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_cathay	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	150.0	start_turn_completed
wh3_main_faction_trait_cathay	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-3.0	start_turn_completed
wh3_main_faction_trait_cathay	wh3_main_effect_siege_engine_number_cth_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_cathay	wh3_main_effect_siege_engine_number_cth_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_daemons	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_acquiescence_sla_keeper_of_secrets	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_blue_fire_of_tzeentch_lord_of_change	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_lash_of_slaanesh_keeper_of_secrets	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_miasma_of_pestilence_nur_great_unclean_one	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_pink_fire_of_tzeentch_lord_of_change	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_ability_enable_stream_of_corruption_nur_great_unclean_one	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_disable_stance_tunnelling_tze	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_effect_recruitment_cost_kho_nur_all	faction_to_force_own	-50.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_military_forces_suffers_penalty_at_low_wom	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_pooled_resource_dae_khorne_points_base	faction_to_faction_own_unseen	5.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_pooled_resource_dae_nurgle_points_base	faction_to_faction_own_unseen	5.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_pooled_resource_dae_slaanesh_points_base	faction_to_faction_own_unseen	5.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_pooled_resource_dae_tzeentch_points_base	faction_to_faction_own_unseen	5.0	start_turn_completed
wh3_main_faction_trait_daemons	wh3_main_pooled_resource_dae_undivided_points_base	faction_to_faction_own_unseen	5.0	start_turn_completed
wh3_main_faction_trait_daemons	wh_main_effect_siege_engine_number_chs_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_daemons	wh_main_effect_siege_engine_number_chs_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_khorne	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_khorne	wh3_main_effect_army_ability_enable_horn_of_khorne	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_khorne	wh3_main_effect_siege_engine_number_kho_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_khorne	wh3_main_effect_siege_engine_number_kho_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_khorne	wh3_main_military_forces_suffers_penalty_at_low_wom	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_kislev	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_kislev	wh3_main_effect_agent_enable_recruitment_ksl_frost_maiden	faction_to_province_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_kislev	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	250.0	start_turn_completed
wh3_main_faction_trait_kislev	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-5.0	start_turn_completed
wh3_main_faction_trait_kislev	wh3_main_effect_siege_engine_number_ksl_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_kislev	wh3_main_effect_siege_engine_number_ksl_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_effect_ability_enable_miasma_of_pestilence_nur_great_unclean_one	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_effect_ability_enable_stream_of_corruption_nur_great_unclean_one	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_effect_army_ability_enable_curse_of_the_slug	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_effect_siege_engine_number_nur_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_effect_siege_engine_number_nur_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_nurgle	wh3_main_military_forces_suffers_penalty_at_low_wom	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_ogre_kingdoms	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_ogre_kingdoms	wh3_main_effect_army_ability_enable_stoneshaker_during_siege	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_ogre_kingdoms	wh3_main_effect_force_newhorde_buildings_ogre_camp	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_ability_enable_acquiescence_sla_keeper_of_secrets	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_ability_enable_lash_of_slaanesh_keeper_of_secrets	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_army_ability_enable_fascination	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_faction_liberate_as_vassals	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_siege_engine_number_sla_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_effect_siege_engine_number_sla_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_slaanesh	wh3_main_military_forces_suffers_penalty_at_low_wom	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_ability_enable_blue_fire_of_tzeentch_lord_of_change	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_ability_enable_pink_fire_of_tzeentch_lord_of_change	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_army_ability_enable_arcane_surge	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_siege_engine_number_tze_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_siege_engine_number_tze_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_effect_tze_cotw_enable_transfer_settlement	faction_to_faction_own_unseen	1.0	start_turn_completed
wh3_main_faction_trait_tzeentch	wh3_main_military_forces_suffers_penalty_at_low_wom	faction_to_faction_own_unseen	1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen_faction	wh2_dlc17_effect_agent_and_lord_recruitment_cost_herdstone_cost_mod_hidden	faction_to_province_own_unseen	-100.0	start_turn_completed
wh_dlc03_faction_trait_beastmen_faction	wh_dlc17_effect_agent_and_lord_recruitment_cost_mod_hidden	faction_to_force_own_unseen	-100.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	0.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	50.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_bloodlust_modifier_animosity	faction_to_force_own	-1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_force_newhorde_building_beastmen	faction_to_faction_own_unseen	1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_number_bst_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_number_bst_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_technology_research_points_hidden	faction_to_faction_own_unseen	1.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	10.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10.0	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_faction_political_diplomacy_mod_chaos	faction_to_faction_own_unseen	30.0	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	200.0	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-3.0	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_dlc05_effect_siege_engine_number_wef_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_dlc05_effect_siege_engine_number_wef_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	50.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh_dlc05_effect_building_global_recruitment_duration	faction_to_faction_own_unseen	3.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh_dlc08_effect_siege_engine_number_nor_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_dlc08_faction_trait_norsca	wh_dlc08_effect_siege_engine_number_nor_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	250.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-5.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_effect_dummy_start_peasants	faction_to_faction_own_unseen	6.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_grail_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_knight_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_quest_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-50.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_number_brt_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_number_brt_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_unit_recruitment_points	faction_to_province_own_unseen	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_main_faction_trait_chaos	wh3_main_effect_pooled_resource_seductive_influence_capacity_mod	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh3_main_effect_pooled_resource_seductive_influence_culture	faction_to_faction_own_unseen	-2.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_newhorde_buildings_chaos	faction_to_faction_own_unseen	1.0	start_turn_completed
