effect_bundle_key	effect_key	effect_scope	value	advancement_stage
lzd_public_order_7_jubilant	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10.0	start_turn_completed
def_public_order_1_outraged	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-8.0	start_turn_completed
def_public_order_2_unhappy	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-4.0	start_turn_completed
def_public_order_3_troubled	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-2.0	start_turn_completed
def_public_order_4_indifferent	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	0.0	start_turn_completed
def_public_order_5_content	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	2.0	start_turn_completed
def_public_order_6_happy	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	4.0	start_turn_completed
def_public_order_7_jubilant	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	8.0	start_turn_completed
skv_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
skv_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
skv_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
skv_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
skv_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
skv_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
skv_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
skv_public_order_1_outraged	wh3_main_effect_province_growth_level_of_control	province_to_province_own	-80.0	start_turn_completed
skv_public_order_2_unhappy	wh3_main_effect_province_growth_level_of_control	province_to_province_own	-40.0	start_turn_completed
skv_public_order_3_troubled	wh3_main_effect_province_growth_level_of_control	province_to_province_own	-20.0	start_turn_completed
skv_public_order_4_indifferent	wh3_main_effect_province_growth_level_of_control	province_to_province_own	0.0	start_turn_completed
skv_public_order_5_content	wh3_main_effect_province_growth_level_of_control	province_to_province_own	10.0	start_turn_completed
skv_public_order_6_happy	wh3_main_effect_province_growth_level_of_control	province_to_province_own	20.0	start_turn_completed
skv_public_order_7_jubilant	wh3_main_effect_province_growth_level_of_control	province_to_province_own	40.0	start_turn_completed
wef_public_order_1_outraged	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	-20.0	start_turn_completed
wef_public_order_2_unhappy	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	-10.0	start_turn_completed
wef_public_order_3_troubled	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	-5.0	start_turn_completed
wef_public_order_4_indifferent	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	0.0	start_turn_completed
wef_public_order_5_content	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	5.0	start_turn_completed
wef_public_order_6_happy	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	10.0	start_turn_completed
wef_public_order_7_jubilant	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	20.0	start_turn_completed
emp_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
emp_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
emp_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
emp_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
emp_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
emp_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
emp_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
brt_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
brt_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
brt_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
brt_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
brt_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
brt_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
brt_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
brt_public_order_7_jubilant	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	4.0	start_turn_completed
brt_public_order_1_outraged	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	-4.0	start_turn_completed
brt_public_order_2_unhappy	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	-2.0	start_turn_completed
brt_public_order_3_troubled	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	-1.0	start_turn_completed
brt_public_order_4_indifferent	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	0.0	start_turn_completed
brt_public_order_5_content	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	1.0	start_turn_completed
brt_public_order_6_happy	wh_main_effect_force_stat_leadership	province_to_force_own_provincewide	2.0	start_turn_completed
vmp_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
vmp_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
vmp_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
vmp_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
vmp_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
vmp_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
vmp_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
vmp_public_order_1_outraged	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	15.0	start_turn_completed
vmp_public_order_2_unhappy	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	10.0	start_turn_completed
vmp_public_order_3_troubled	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	5.0	start_turn_completed
vmp_public_order_4_indifferent	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	0.0	start_turn_completed
vmp_public_order_5_content	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	-5.0	start_turn_completed
vmp_public_order_6_happy	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	-10.0	start_turn_completed
vmp_public_order_7_jubilant	wh_main_effect_raise_dead_recruitment_cost_mod	province_to_character_own	-15.0	start_turn_completed
dwf_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
dwf_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
dwf_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
dwf_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
dwf_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
dwf_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
dwf_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
dwf_public_order_1_outraged	wh_main_effect_unit_recruitment_points	province_to_province_own	-2.0	start_turn_completed
dwf_public_order_2_unhappy	wh_main_effect_unit_recruitment_points	province_to_province_own	-1.0	start_turn_completed
dwf_public_order_3_troubled	wh_main_effect_unit_recruitment_points	province_to_province_own	0.0	start_turn_completed
dwf_public_order_4_indifferent	wh_main_effect_unit_recruitment_points	province_to_province_own	0.0	start_turn_completed
dwf_public_order_5_content	wh_main_effect_unit_recruitment_points	province_to_province_own	0.0	start_turn_completed
dwf_public_order_6_happy	wh_main_effect_unit_recruitment_points	province_to_province_own	0.0	start_turn_completed
dwf_public_order_7_jubilant	wh_main_effect_unit_recruitment_points	province_to_province_own	1.0	start_turn_completed
grn_public_order_1_outraged	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	-8.0	start_turn_completed
grn_public_order_2_unhappy	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	-4.0	start_turn_completed
grn_public_order_3_troubled	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	-2.0	start_turn_completed
grn_public_order_4_indifferent	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	0.0	start_turn_completed
grn_public_order_5_content	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	2.0	start_turn_completed
grn_public_order_6_happy	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	4.0	start_turn_completed
grn_public_order_7_jubilant	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	8.0	start_turn_completed
grn_public_order_1_outraged	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-15.0	start_turn_completed
grn_public_order_2_unhappy	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-10.0	start_turn_completed
grn_public_order_3_troubled	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	-5.0	start_turn_completed
grn_public_order_4_indifferent	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	0.0	start_turn_completed
grn_public_order_5_content	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	5.0	start_turn_completed
grn_public_order_6_happy	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	10.0	start_turn_completed
grn_public_order_7_jubilant	wh_main_effect_character_stat_charge_bonus_add	province_to_force_own_provincewide	15.0	start_turn_completed
grn_public_order_1_outraged	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	8.0	start_turn_completed
grn_public_order_2_unhappy	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	4.0	start_turn_completed
grn_public_order_3_troubled	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	2.0	start_turn_completed
grn_public_order_4_indifferent	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	0.0	start_turn_completed
grn_public_order_5_content	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	0.0	start_turn_completed
grn_public_order_6_happy	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	0.0	start_turn_completed
grn_public_order_7_jubilant	wh_main_effect_character_stat_melee_attack	province_to_force_own_provincewide	0.0	start_turn_completed
tmb_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
tmb_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
tmb_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
tmb_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
tmb_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
tmb_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
tmb_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
tmb_public_order_1_outraged	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	60.0	start_turn_completed
tmb_public_order_2_unhappy	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	40.0	start_turn_completed
tmb_public_order_3_troubled	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	20.0	start_turn_completed
tmb_public_order_4_indifferent	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	0.0	start_turn_completed
tmb_public_order_5_content	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	-20.0	start_turn_completed
tmb_public_order_6_happy	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	-40.0	start_turn_completed
tmb_public_order_7_jubilant	wh2_main_effect_building_construction_time_mod_all	province_to_region_own	-60.0	start_turn_completed
emp_public_order_1_outraged	wh3_main_effect_corruption_reduction_faction	province_to_province_own	0.0	start_turn_completed
emp_public_order_2_unhappy	wh3_main_effect_corruption_reduction_faction	province_to_province_own	0.0	start_turn_completed
emp_public_order_3_troubled	wh3_main_effect_corruption_reduction_faction	province_to_province_own	0.0	start_turn_completed
emp_public_order_7_jubilant	wh3_main_effect_corruption_reduction_faction	province_to_province_own	-4.0	start_turn_completed
emp_public_order_6_happy	wh3_main_effect_corruption_reduction_faction	province_to_province_own	-2.0	start_turn_completed
emp_public_order_5_content	wh3_main_effect_corruption_reduction_faction	province_to_province_own	-1.0	start_turn_completed
emp_public_order_4_indifferent	wh3_main_effect_corruption_reduction_faction	province_to_province_own	0.0	start_turn_completed
emp_public_order_1_outraged	wh3_main_effect_corruption_chaos_events	province_to_province_own	4.0	start_turn_completed
emp_public_order_2_unhappy	wh3_main_effect_corruption_chaos_events	province_to_province_own	2.0	start_turn_completed
emp_public_order_3_troubled	wh3_main_effect_corruption_chaos_events	province_to_province_own	1.0	start_turn_completed
emp_public_order_7_jubilant	wh3_main_effect_corruption_chaos_events	province_to_province_own	0.0	start_turn_completed
emp_public_order_6_happy	wh3_main_effect_corruption_chaos_events	province_to_province_own	0.0	start_turn_completed
emp_public_order_5_content	wh3_main_effect_corruption_chaos_events	province_to_province_own	0.0	start_turn_completed
emp_public_order_4_indifferent	wh3_main_effect_corruption_chaos_events	province_to_province_own	0.0	start_turn_completed
nor_public_order_1_outraged	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	15.0	start_turn_completed
nor_public_order_2_unhappy	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	10.0	start_turn_completed
nor_public_order_3_troubled	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	5.0	start_turn_completed
nor_public_order_4_indifferent	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	0.0	start_turn_completed
nor_public_order_5_content	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5.0	start_turn_completed
nor_public_order_6_happy	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10.0	start_turn_completed
nor_public_order_7_jubilant	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-15.0	start_turn_completed
nor_public_order_1_outraged	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	-15.0	start_turn_completed
nor_public_order_2_unhappy	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	-10.0	start_turn_completed
nor_public_order_3_troubled	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	-5.0	start_turn_completed
nor_public_order_4_indifferent	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	0.0	start_turn_completed
nor_public_order_5_content	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	5.0	start_turn_completed
nor_public_order_6_happy	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	10.0	start_turn_completed
nor_public_order_7_jubilant	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	15.0	start_turn_completed
cst_public_order_1_outraged	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-30.0	start_turn_completed
cst_public_order_2_unhappy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-20.0	start_turn_completed
cst_public_order_3_troubled	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	-10.0	start_turn_completed
cst_public_order_4_indifferent	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	0.0	start_turn_completed
cst_public_order_5_content	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	5.0	start_turn_completed
cst_public_order_6_happy	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	10.0	start_turn_completed
cst_public_order_7_jubilant	wh_tax_gdp_all	province_to_region_own_provincewide_unseen	15.0	start_turn_completed
cst_public_order_1_outraged	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	2.0	start_turn_completed
cst_public_order_2_unhappy	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	1.0	start_turn_completed
cst_public_order_3_troubled	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	0.0	start_turn_completed
cst_public_order_4_indifferent	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	0.0	start_turn_completed
cst_public_order_5_content	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	0.0	start_turn_completed
cst_public_order_6_happy	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	0.0	start_turn_completed
cst_public_order_7_jubilant	wh2_main_effect_faction_trait_unit_recruitment_duration_all	province_to_province_own	-1.0	start_turn_completed
skv_public_order_1_outraged	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	0.5	start_turn_completed
skv_public_order_2_unhappy	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	0.25	start_turn_completed
skv_public_order_3_troubled	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	0.0	start_turn_completed
skv_public_order_4_indifferent	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	0.0	start_turn_completed
skv_public_order_5_content	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	0.0	start_turn_completed
skv_public_order_6_happy	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-0.25	start_turn_completed
skv_public_order_7_jubilant	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-0.5	start_turn_completed
brt_public_order_7_jubilant	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	5.0	start_turn_completed
brt_public_order_1_outraged	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	-5.0	start_turn_completed
brt_public_order_2_unhappy	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	-3.0	start_turn_completed
brt_public_order_3_troubled	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	-1.0	start_turn_completed
brt_public_order_4_indifferent	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	0.0	start_turn_completed
brt_public_order_5_content	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	1.0	start_turn_completed
brt_public_order_6_happy	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	3.0	start_turn_completed
lzd_public_order_1_outraged	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	-6.0	start_turn_completed
lzd_public_order_2_unhappy	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	-3.0	start_turn_completed
lzd_public_order_3_troubled	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	-2.0	start_turn_completed
lzd_public_order_4_indifferent	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	0.0	start_turn_completed
lzd_public_order_5_content	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	1.0	start_turn_completed
lzd_public_order_6_happy	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	2.0	start_turn_completed
lzd_public_order_7_jubilant	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own	3.0	start_turn_completed
dwf_public_order_1_outraged	wh_main_effect_building_construction_cost_mod	faction_to_region_own	2.0	start_turn_completed
dwf_public_order_2_unhappy	wh_main_effect_building_construction_cost_mod	faction_to_region_own	1.0	start_turn_completed
dwf_public_order_3_troubled	wh_main_effect_building_construction_cost_mod	faction_to_region_own	0.5	start_turn_completed
dwf_public_order_4_indifferent	wh_main_effect_building_construction_cost_mod	faction_to_region_own	0.0	start_turn_completed
dwf_public_order_5_content	wh_main_effect_building_construction_cost_mod	faction_to_region_own	-0.5	start_turn_completed
dwf_public_order_6_happy	wh_main_effect_building_construction_cost_mod	faction_to_region_own	-1.0	start_turn_completed
dwf_public_order_7_jubilant	wh_main_effect_building_construction_cost_mod	faction_to_region_own	-2.0	start_turn_completed
hef_public_order_5_content	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	1.0	start_turn_completed
hef_public_order_6_happy	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	3.0	start_turn_completed
hef_public_order_4_indifferent	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	0.0	start_turn_completed
hef_public_order_7_jubilant	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	5.0	start_turn_completed
hef_public_order_1_outraged	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	-5.0	start_turn_completed
hef_public_order_2_unhappy	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	-3.0	start_turn_completed
def_public_order_1_outraged	wh_main_effect_agent_action_cost_mod	faction_to_character_own	8.0	start_turn_completed
def_public_order_2_unhappy	wh_main_effect_agent_action_cost_mod	faction_to_character_own	4.0	start_turn_completed
def_public_order_3_troubled	wh_main_effect_agent_action_cost_mod	faction_to_character_own	2.0	start_turn_completed
def_public_order_4_indifferent	wh_main_effect_agent_action_cost_mod	faction_to_character_own	0.0	start_turn_completed
def_public_order_5_content	wh_main_effect_agent_action_cost_mod	faction_to_character_own	-1.0	start_turn_completed
def_public_order_6_happy	wh_main_effect_agent_action_cost_mod	faction_to_character_own	-2.0	start_turn_completed
def_public_order_7_jubilant	wh_main_effect_agent_action_cost_mod	faction_to_character_own	-4.0	start_turn_completed
tmb_public_order_1_outraged	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	-2.0	start_turn_completed
tmb_public_order_2_unhappy	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	-1.0	start_turn_completed
tmb_public_order_3_troubled	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	-0.5	start_turn_completed
tmb_public_order_4_indifferent	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	0.0	start_turn_completed
tmb_public_order_5_content	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	0.25	start_turn_completed
tmb_public_order_6_happy	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	0.5	start_turn_completed
tmb_public_order_7_jubilant	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	1.0	start_turn_completed
emp_public_order_1_outraged	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	-20.0	start_turn_completed
emp_public_order_2_unhappy	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	-10.0	start_turn_completed
emp_public_order_3_troubled	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	-5.0	start_turn_completed
emp_public_order_4_indifferent	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	0.0	start_turn_completed
emp_public_order_5_content	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	5.0	start_turn_completed
emp_public_order_6_happy	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	10.0	start_turn_completed
emp_public_order_7_jubilant	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	20.0	start_turn_completed
cst_public_order_1_outraged	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	-15.0	start_turn_completed
cst_public_order_2_unhappy	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	-10.0	start_turn_completed
cst_public_order_3_troubled	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	-5.0	start_turn_completed
cst_public_order_4_indifferent	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	0.0	start_turn_completed
cst_public_order_5_content	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	5.0	start_turn_completed
cst_public_order_6_happy	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	10.0	start_turn_completed
cst_public_order_7_jubilant	wh_main_effect_force_stat_ammunition	province_to_force_own_provincewide	15.0	start_turn_completed
hef_public_order_5_content	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-5.0	start_turn_completed
hef_public_order_6_happy	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-10.0	start_turn_completed
hef_public_order_4_indifferent	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	0.0	start_turn_completed
hef_public_order_7_jubilant	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-20.0	start_turn_completed
hef_public_order_1_outraged	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	20.0	start_turn_completed
hef_public_order_2_unhappy	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	10.0	start_turn_completed
nor_public_order_1_outraged	wh_main_effect_character_stat_weapon_strength	province_to_force_own_provincewide	-10.0	start_turn_completed
