effect_bundle_key	effect_key	effect_scope	value	advancement_stage
vik_stance_fortify_west_seaxe	vik_recruitment_enable_own_territory	army_to_army_own	1.0	start_turn_completed
vik_stance_fortify_west_seaxe	vik_replenishment_mod	army_to_army_own	100.0	start_turn_completed
vik_stance_fortify_west_seaxe	vik_stance_ap_cost_non_refundable	army_to_army_own	50.0	start_turn_completed
vik_stance_fortify_west_seaxe	vik_stance_cannot_attack_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_fortify_west_seaxe	vik_supplies_consumption_stance	army_to_army_own	-4.0	start_turn_completed
vik_stance_fortify	vik_force_terrain_immunity	army_to_army_own	1.0	start_turn_completed
vik_stance_fortify	vik_recruitment_enable_own_territory	army_to_army_own	1.0	start_turn_completed
vik_stance_fortify	vik_replenishment_mod	army_to_army_own	100.0	start_turn_completed
vik_stance_fortify	vik_stance_ap_cost_non_refundable	army_to_army_own	50.0	start_turn_completed
vik_stance_fortify	vik_stance_cannot_attack_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_fortify	vik_supplies_consumption_stance	army_to_army_own	-4.0	start_turn_completed
vik_stance_garrisoned	vik_recruitment_enable	army_to_army_own	1.0	start_turn_completed
vik_stance_garrisoned	vik_replenishment_mod	army_to_army_own	100.0	start_turn_completed
vik_stance_garrisoned	vik_unit_morale	army_to_army_own	5.0	start_turn_completed
vik_stance_laying_siege	vik_public_order_new_negative_events	force_to_region_enemy_provincewide	4.0	start_turn_completed
vik_stance_laying_siege	vik_supplies_consumption_besieging	army_to_army_own	-10.0	start_turn_completed
vik_stance_mustering_navy	vik_replenishment_rate	navy_to_navy_own	2.0	start_turn_completed
vik_stance_mustering	vik_replenishment_rate	army_to_army_own	2.0	start_turn_completed
vik_stance_patrol	vik_reinforcement_range	force_to_general_own_forcewide	100.0	start_turn_completed
vik_stance_patrol	vik_stance_ap_cost	army_to_army_own	50.0	start_turn_completed
vik_stance_patrol	vik_stance_cannot_move_dummy	navy_to_navy_own	1.0	start_turn_completed
vik_stance_patrol	vik_supplies_consumption_stance	army_to_army_own	-6.0	start_turn_completed
vik_stance_raiding_gaelic	vik_campaign_movement	army_to_army_own	-25.0	start_turn_completed
vik_stance_raiding_gaelic	vik_force_diplomacy_stance_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_raiding_gaelic	vik_force_raiding_stance_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_raiding_gaelic	vik_public_order_new_negative_characters	force_to_region_any_provincewide	4.0	start_turn_completed
vik_stance_raiding_gaelic	vik_raid_income_mod	army_to_army_own	100.0	start_turn_completed
vik_stance_raiding_gaelic	vik_stance_ap_cost_non_refundable	army_to_army_own	15.0	start_turn_completed
vik_stance_raiding_gaelic	vik_supplies_add_raid	army_to_army_own	10.0	start_turn_completed
vik_stance_raiding_gaelic	vik_supplies_consumption_stance	army_to_army_own	-4.0	start_turn_completed
vik_stance_raiding_navy	vik_campaign_movement	army_to_army_own	-50.0	start_turn_completed
vik_stance_raiding_navy	vik_force_diplomacy_stance_dummy	navy_to_navy_own	1.0	start_turn_completed
vik_stance_raiding_navy	vik_force_raiding_stance_dummy	navy_to_navy_own	1.0	start_turn_completed
vik_stance_raiding_navy	vik_stance_ap_cost_non_refundable	army_to_army_own	25.0	start_turn_completed
vik_stance_raiding_navy	vik_stance_begin_fatigue_3_winded	army_to_army_own	3.0	start_turn_completed
vik_stance_raiding_navy	vik_supplies_consumption_stance	army_to_army_own	-4.0	start_turn_completed
vik_stance_raiding	vik_campaign_movement	army_to_army_own	-50.0	start_turn_completed
vik_stance_raiding	vik_force_diplomacy_stance_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_raiding	vik_force_raiding_stance_dummy	army_to_army_own	1.0	start_turn_completed
vik_stance_raiding	vik_public_order_new_negative_characters	force_to_region_any_provincewide	4.0	start_turn_completed
vik_stance_raiding	vik_stance_ap_cost_non_refundable	army_to_army_own	15.0	start_turn_completed
vik_stance_raiding	vik_supplies_add_raid	army_to_army_own	10.0	start_turn_completed
vik_stance_raiding	vik_supplies_consumption_stance	army_to_army_own	-4.0	start_turn_completed
