key	image_path	localised_description	localised_name	pre_battle_speech_parameter	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting
vik_back_wife_charming_dyflin	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_east_engle	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_gwined	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_mide	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_mierce	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_northymbre	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_strat_clut	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_sudreyar	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_charming_west_seaxe	charming.png	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	Charming		0	true	true	false	5.0
vik_back_wife_demanding	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_circenn	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_dyflin	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_east_engle	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_gwined	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_mide	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_mierce	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_northymbre	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_strat_clut	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_sudreyar	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_demanding_west_seaxe	demanding.png	This woman's husband wishes he'd died on campaign years prior.	Demanding		0	true	true	false	5.0
vik_back_wife_educated	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_circenn	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_dyflin	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_east_engle	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_gwined	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_mide	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_mierce	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_northymbre	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_strat_clut	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_sudreyar	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_educated_west_seaxe	educated.png	Unusually for the times, this lady has been taught well, which has bestowed advantage upon her husband and his men.	Educated		0	true	true	false	5.0
vik_back_wife_faithful	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_circenn	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_dyflin	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_east_engle	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_gwined	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_mide	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_mierce	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_northymbre	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_strat_clut	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_sudreyar	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_faithful_west_seaxe	faithful.png	This lady adores her chosen husband and would never cuckold and betray him.	Faithful		0	true	true	false	5.0
vik_back_wife_gossip	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_circenn	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_dyflin	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_east_engle	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_gwined	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_mide	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_mierce	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_northymbre	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_strat_clut	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_sudreyar	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_gossip_west_seaxe	gossip.png	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	Gossip		0	true	true	false	5.0
vik_back_wife_loyal	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_circenn	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_dyflin	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_east_engle	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_gwined	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_mide	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_mierce	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_northymbre	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_strat_clut	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_sudreyar	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_loyal_west_seaxe	loyal.png	This lady is utterly loyal to her husband and inspires the same devotion in others.	Loyal		0	true	true	false	5.0
vik_back_wife_midwife	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_circenn	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_dyflin	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_east_engle	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_gwined	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_mide	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_mierce	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_northymbre	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_strat_clut	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_sudreyar	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_midwife_west_seaxe	midwife.png	She understands how to nurse pregnant mothers to successful births, considerably decreasing the chances that their offspring will be stillborn.	Midwife		0	true	true	false	5.0
vik_back_wife_natural_beauty	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_circenn	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_dyflin	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_east_engle	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_gwined	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_mide	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_mierce	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_northymbre	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_strat_clut	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_sudreyar	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_natural_beauty_west_seaxe	natural_beauty.png	This one needs no adornment but the morning sun, so pleasing is her countenance.	Natural Beauty		0	true	true	false	5.0
vik_back_wife_noble	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_circenn	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_dyflin	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_east_engle	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_gwined	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_mide	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_mierce	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_northymbre	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_strat_clut	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_sudreyar	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_noble_west_seaxe	noble.png	It's a matter of breeding, you understand.	Noble		0	true	true	false	5.0
vik_back_wife_organised	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_circenn	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_dyflin	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_east_engle	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_gwined	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_mide	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_mierce	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_northymbre	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_strat_clut	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_sudreyar	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_organised_west_seaxe	organised.png	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	Organised		0	true	true	false	5.0
vik_back_wife_peaceful	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_circenn	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_dyflin	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_east_engle	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_gwined	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_mide	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_mierce	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_northymbre	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_strat_clut	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_sudreyar	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_peaceful_west_seaxe	peaceful.png	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	Peaceful		0	true	true	false	5.0
vik_back_wife_renowned	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_circenn	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_dyflin	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_east_engle	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_gwined	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_mide	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_mierce	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_northymbre	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_strat_clut	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_sudreyar	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_renowned_west_seaxe	renowned.png	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	Renowned		0	true	true	false	5.0
vik_back_wife_sensible	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_circenn	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_dyflin	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_east_engle	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_gwined	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_mide	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_mierce	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_northymbre	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_strat_clut	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_sudreyar	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_sensible_west_seaxe	sensible.png	Prudent, good sense abounds when this woman is present - she calms hot heads with her cool words.	Sensible		0	true	true	false	5.0
vik_back_wife_shieldmaiden	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_circenn	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_dyflin	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_east_engle	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_gwined	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_mide	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_mierce	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_northymbre	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_strat_clut	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_sudreyar	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_shieldmaiden_west_seaxe	shieldmaiden.png	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	Shieldmaiden		0	true	true	false	5.0
vik_back_wife_strict	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_circenn	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_dyflin	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_east_engle	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_gwined	strict.png	This woman is a harpy - she demands that the rules be observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_mide	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
vik_back_wife_strict_mierce	strict.png	This woman is a harpy - she demands that the rules are observed to the very letter.	Strict		0	true	true	false	5.0
