key	text	tooltip
ui_unit_groupings_onscreen_att_inf_sword_marine	Sword Infantry	true
ui_unit_groupings_tooltip_cav_mis	Fast moving and with a long range, missile cavalry are great at harassing their enemies, but weak if pinned down in melee.	true
ui_unit_groupings_tooltip_inf_pik	Long pikes make these troops deadly from the front but vulnerable if flanked. They are highly effective against cavalry.	true
ui_unit_groupings_tooltip_chariot	Fast moving units with a wide turning circle, they can punch through weak enemy units. They are vulnerable if pinned down in combat.	true
ui_unit_groupings_tooltip_inf_mis	Long range units who provide support for melee units, but are themselves very weak in close combat.	true
ui_unit_groupings_onscreen_elph	Elephant	true
ui_unit_groupings_onscreen_att_art_field_naval	Artillery	true
ui_unit_groupings_tooltip_cav_mel	Although they are versatile units protected by shields, melee cavalry are weak against more specialised units.	true
ui_unit_groupings_onscreen_att_inf_sword_naval	Melee Ship	true
ui_unit_groupings_onscreen_att_cav_javelin_land	Skirmisher Cavalry	true
ui_unit_groupings_tooltip_shp_mis	Enemy ships can be showered with their projectiles, but they must steer clear of enemy melee ships.	true
ui_unit_groupings_onscreen_att_inf_javelin_marine	Skirmisher	true
ui_unit_groupings_onscreen_att_inf_sling_naval	Slinger	true
ui_unit_groupings_tooltip_art_fld	With a long range and able to cause great damage, field artillery units can be moved slowly around the battlefield, but are very weak if engaged in melee.	true
ui_unit_groupings_tooltip_inf_spr	Solid defensive infantry protected by shields, they are very good when ranged against cavalry.	true
ui_unit_groupings_tooltip_art_fix	Fixed position artillery units that pack quite a punch, they are nevertheless very weak if engaged in melee.	true
ui_unit_groupings_tooltip_shp_art	These ships can do a lot of damage from long range, but can be neutralised by boarding and ramming.	true
ui_unit_groupings_tooltip_shp_trn	Slow but with plenty of space, they do their job well. Just remember that they aren't warships.	true
ui_unit_groupings_tooltip_att_inf_javelin_marine	Short-range units that can take exceptionally high damage.	true
ui_unit_groupings_onscreen_spcl	Special	true
ui_unit_groupings_tooltip_att_special_ram_naval	Full speed ahead!	true
ui_unit_groupings_onscreen_att_inf_javelin_land	Skirmisher	true
ui_unit_groupings_tooltip_att_inf_javelin_naval	Short-range units that can take exceptionally high damage.	true
ui_unit_groupings_onscreen_shieldwall_mercenary	Mercenaries	true
ui_unit_groupings_tooltip_shieldwall_mercenary	Hired Blades are often the sharpest.	true
