character_skill_key	effect_key	level	effect_scope	value
vik_follower_quartermaster_northleode	sw_supply_lines_governor_effect	1	character_to_character_own	1.0
vik_follower_quartermaster_northymbre	sw_gothi	1	character_to_character_own	1.0
vik_follower_quartermaster_strat_clut	sw_supply_lines_governor_effect	1	character_to_character_own	1.0
vik_follower_quartermaster_sudreyar	sw_supply_lines_governor_effect	1	character_to_character_own	1.0
vik_follower_quartermaster_west_seaxe	sw_supply_lines_governor_effect	1	character_to_character_own	1.0
vik_follower_scribe	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_circenn	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_dyflin	sw_gothi	1	character_to_character_own	1.0
vik_follower_scribe_east_engle	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_gwined	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_mide	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_mierce	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_northleode	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_northymbre	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_strat_clut	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_scribe_sudreyar	sw_gothi	1	character_to_character_own	1.0
vik_follower_scribe_west_seaxe	sw_scribes_chronicles	1	character_to_character_own	1.0
vik_follower_siege_engineer	sw_veteran_drills	1	character_to_character_own	1.0
vik_follower_siege_engineer_circenn	sw_unlock_highland_charge	1	general_to_character_own	1.0
vik_follower_siege_engineer_dyflin	sw_recruit_sailors	1	character_to_character_own	1.0
vik_follower_siege_engineer_east_engle	sw_explorer_missions	1	character_to_character_own	1.0
vik_follower_siege_engineer_gwined	sw_champion	1	character_to_character_own	1.0
vik_follower_siege_engineer_gwined	sw_champion	2	character_to_character_own	1.0
vik_follower_siege_engineer_gwined	vik_general_bodyguard_charge_bonus	2	general_to_force_own	6.0
vik_follower_siege_engineer_mide	sw_unlock_endurance	1	general_to_character_own	1.0
vik_follower_siege_engineer_mierce	sw_veteran_drills	1	character_to_character_own	1.0
vik_follower_siege_engineer_northleode	sw_lothian_hunter_cap	1	character_to_faction	1.0
vik_follower_siege_engineer_northymbre	sw_explorer_missions	1	character_to_character_own	1.0
vik_follower_siege_engineer_strat_clut	sw_champion_strat_clut	1	character_to_character_own	1.0
vik_follower_siege_engineer_strat_clut	sw_champion_strat_clut	2	character_to_character_own	1.0
vik_follower_siege_engineer_strat_clut	vik_general_bodyguard_charge_bonus	2	general_to_force_own	6.0
vik_follower_siege_engineer_sudreyar	sw_recruit_sailors	1	character_to_character_own	1.0
vik_follower_siege_engineer_west_seaxe	sw_veteran_drills	1	character_to_character_own	1.0
vik_follower_priest	sw_stops_gothi	1	character_to_character_own	1.0
vik_follower_priest	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_circenn	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_circenn	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_dyflin	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_dyflin	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_east_engle	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_east_engle	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_gwined	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_gwined	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_mide	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_mide	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_mierce	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_mierce	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_northleode	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_northleode	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_northymbre	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_strat_clut	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_strat_clut	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_sudreyar	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_west_seaxe	sw_church_influence	1	character_to_character_own	1.0
vik_follower_priest_west_seaxe	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_west_seaxe	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_circenn	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_dyflin	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_east_engle	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_gwined	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_mide	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_mierce	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_northleode	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_northymbre	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_strat_clut	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_sudreyar	sw_blessings	1	character_to_character_own	1.0
vik_follower_priest_west_seaxe	sw_church_influence	2	character_to_character_own	1.0
vik_follower_siege_engineer_circenn	sw_reduced_rally_cooldown	1	general_to_character_own	-50.0
vik_follower_siege_engineer_circenn	sw_reduced_rally_cooldown	2	general_to_character_own	-50.0
vik_follower_scribe	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_circenn	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_circenn	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_east_engle	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_east_engle	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_gwined	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_gwined	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_mide	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_mide	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_mierce	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_mierce	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_northleode	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_northleode	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_northymbre	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_northymbre	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_strat_clut	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_strat_clut	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_west_seaxe	sw_scribes_chronicles	2	character_to_character_own	1.0
vik_follower_scribe_west_seaxe	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_siege_engineer_northleode	sw_lothian_hunter_accuracy	2	general_to_army_own	10.0
vik_follower_siege_engineer_northleode	sw_lothian_hunter_cap	2	character_to_faction	1.0
vik_follower_quartermaster	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_circenn	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_dyflin	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_gwined	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_mide	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_mierce	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_northleode	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_strat_clut	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_sudreyar	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster_west_seaxe	sw_supply_lines_governor_effect	2	character_to_character_own	2.0
vik_follower_quartermaster	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_circenn	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_dyflin	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_gwined	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_mide	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_mierce	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_northleode	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_strat_clut	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_sudreyar	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_quartermaster_west_seaxe	sw_supply_lines_general_effect	2	character_to_character_own	3.0
vik_follower_champion	vik_general_bodyguard_size_mod	1	general_to_character_own	50.0
vik_follower_champion_circenn	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_dyflin	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_east_engle	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_gwined	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_mide	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_mierce	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_northleode	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_northymbre	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_strat_clut	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_sudreyar	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion_west_seaxe	sw_household_guard_protection	1	general_to_character_own	1.0
vik_follower_champion	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_circenn	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_dyflin	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_east_engle	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_gwined	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_mide	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_mierce	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_northleode	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_northymbre	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_strat_clut	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_sudreyar	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_champion_west_seaxe	vik_general_bodyguard_size_mod	2	general_to_character_own	50.0
vik_follower_bard	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_circenn	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_dyflin	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_east_engle	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_gwined	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_mide	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_mierce	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_northleode	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_northymbre	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_strat_clut	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_sudreyar	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard_west_seaxe	vik_allegiance_priest	1	character_to_character_own_territory	1.0
vik_follower_bard	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_circenn	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_dyflin	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_east_engle	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_gwined	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_mide	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_mierce	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_northleode	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_northymbre	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_strat_clut	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_sudreyar	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard_west_seaxe	vik_allegiance_priest	2	character_to_character_own_territory	1.0
vik_follower_bard	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_circenn	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_dyflin	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_east_engle	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_gwined	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_mide	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_mierce	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_northleode	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_northymbre	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_strat_clut	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_sudreyar	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_bard_west_seaxe	vik_general_attribute_zeal	2	general_to_character_own	1.0
vik_follower_forager	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_circenn	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_dyflin	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_east_engle	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_gwined	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_mide	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_mierce	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_northleode	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_northymbre	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_strat_clut	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_sudreyar	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager_west_seaxe	sw_blacksmith_item	2	character_to_character_own	1.0
vik_follower_forager	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_circenn	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_dyflin	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_east_engle	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_gwined	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_mide	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_mierce	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_northleode	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_northymbre	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_strat_clut	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_sudreyar	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_forager_west_seaxe	vik_general_bodyguard_damage_mod	2	character_to_character_own	5.0
vik_follower_priest_dyflin	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_east_engle	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_northymbre	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest_sudreyar	sw_stops_gothi	2	character_to_character_own	1.0
vik_follower_priest	sw_blessings	2	character_to_character_own	1.0
vik_follower_priest_circenn	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_dyflin	sw_blessings	2	character_to_character_own	1.0
vik_follower_priest_east_engle	sw_blessings	2	character_to_character_own	1.0
vik_follower_priest_gwined	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_mide	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_mierce	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_northleode	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_northymbre	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_strat_clut	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_sudreyar	sw_church_influence	2	character_to_character_own	1.0
vik_follower_priest_west_seaxe	sw_blessings	2	character_to_character_own	1.0
vik_follower_pillager	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_circenn	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_dyflin	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_east_engle	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_gwined	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_mide	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_mierce	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_northleode	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_northymbre	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_strat_clut	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_sudreyar	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager_west_seaxe	vik_faction_trait_terror_of_north	2	character_to_character_own	100.0
vik_follower_pillager	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_circenn	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_dyflin	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_east_engle	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_gwined	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_mide	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_mierce	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_northleode	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_northymbre	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_strat_clut	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_sudreyar	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_pillager_west_seaxe	sw_henchmen_bonus	2	character_to_character_own	1.0
vik_follower_quartermaster_east_engle	sw_gothi	2	character_to_character_own	1.0
vik_follower_quartermaster_northymbre	sw_gothi	2	character_to_character_own	1.0
vik_follower_scribe_dyflin	sw_gothi	2	character_to_character_own	1.0
vik_follower_scribe_dyflin	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_scribe_sudreyar	sw_gothi	2	character_to_character_own	1.0
vik_follower_scribe_sudreyar	vik_fame	2	character_to_faction_unseen	10.0
vik_follower_siege_engineer	sw_veteran_drills	2	character_to_character_own	1.0
vik_follower_siege_engineer_circenn	sw_unlock_highland_charge	2	general_to_character_own	1.0
vik_follower_siege_engineer_dyflin	sw_recruit_sailors	2	character_to_character_own	1.0
vik_follower_siege_engineer_east_engle	sw_explorer_missions	2	character_to_character_own	1.0
vik_follower_siege_engineer_mide	sw_unlock_endurance	2	general_to_character_own	1.0
vik_follower_siege_engineer_mierce	sw_veteran_drills	2	character_to_character_own	1.0
vik_follower_siege_engineer_northymbre	sw_explorer_missions	2	character_to_character_own	1.0
vik_follower_siege_engineer_sudreyar	sw_recruit_sailors	2	character_to_character_own	1.0
vik_follower_siege_engineer_west_seaxe	sw_veteran_drills	2	character_to_character_own	1.0
vik_follower_siege_engineer	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_siege_engineer_circenn	vik_campaign_movement	2	general_to_force_own	10.0
vik_follower_siege_engineer_dyflin	vik_force_navy_movement_battle	2	general_to_army_own	15.0
vik_follower_siege_engineer_east_engle	vik_campaign_movement	2	general_to_force_own	10.0
vik_follower_siege_engineer_mide	vik_campaign_movement	2	general_to_force_own	10.0
vik_follower_siege_engineer_mierce	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_siege_engineer_northymbre	vik_campaign_movement	2	general_to_force_own	10.0
vik_follower_siege_engineer_sudreyar	vik_force_navy_movement_battle	2	general_to_army_own	15.0
vik_follower_siege_engineer_west_seaxe	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_quartermaster_east_engle	sw_stops_priest	1	character_to_character_own	1.0
vik_follower_quartermaster_northymbre	sw_stops_priest	1	character_to_character_own	1.0
vik_follower_quartermaster_northymbre	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_scribe_dyflin	sw_stops_priest	1	character_to_character_own	1.0
vik_follower_scribe_sudreyar	sw_stops_priest	1	character_to_character_own	1.0
vik_follower_quartermaster_east_engle	sw_stops_priest	2	character_to_character_own	1.0
vik_follower_quartermaster_east_engle	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_quartermaster_northymbre	sw_stops_priest	2	character_to_character_own	1.0
