character_skill_key	effect_key	level	effect_scope	value
vik_back_wife_ambitious_mierce	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_ambitious_northymbre	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_ambitious_northymbre	vik_diplomacy_penalty	1	character_to_faction_own_when_spouse	-5.0
vik_back_wife_ambitious_northymbre	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_ambitious_strat_clut	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_ambitious_strat_clut	vik_diplomacy_penalty	1	character_to_faction_own_when_spouse	-5.0
vik_back_wife_ambitious_strat_clut	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_ambitious_sudreyar	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_ambitious_sudreyar	vik_diplomacy_penalty	1	character_to_faction_own_when_spouse	-5.0
vik_back_wife_ambitious_sudreyar	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_ambitious_west_seaxe	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_ambitious_west_seaxe	vik_diplomacy_penalty	1	character_to_faction_own_when_spouse	-5.0
vik_back_wife_ambitious_west_seaxe	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_arrogant	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_circenn	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_circenn	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_circenn	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_dyflin	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_dyflin	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_dyflin	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_east_engle	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_east_engle	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_east_engle	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_gwined	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_gwined	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_gwined	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_mide	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_mide	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_mide	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_mierce	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_mierce	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_mierce	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_northymbre	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_northymbre	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_northymbre	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_strat_clut	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_strat_clut	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_strat_clut	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_sudreyar	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_sudreyar	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_sudreyar	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_west_seaxe	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_arrogant_west_seaxe	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_arrogant_west_seaxe	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_circenn	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_circenn	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_circenn	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_dyflin	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_dyflin	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_dyflin	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_east_engle	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_east_engle	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_east_engle	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_gwined	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_gwined	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_gwined	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_mide	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_mide	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_mide	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_mierce	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_mierce	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_mierce	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_northymbre	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_northymbre	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_northymbre	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_strat_clut	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_strat_clut	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_strat_clut	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_sudreyar	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_sudreyar	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_sudreyar	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_brutal_west_seaxe	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_brutal_west_seaxe	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_brutal_west_seaxe	vik_public_order_new_negative_characters	1	character_to_region_own_provincewide_when_spouse_governing	3.0
vik_back_wife_demanding	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_circenn	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_circenn	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_dyflin	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_dyflin	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_east_engle	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_east_engle	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_gwined	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_gwined	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_mide	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_mide	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_mierce	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_mierce	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_northymbre	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_northymbre	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_strat_clut	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_strat_clut	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_sudreyar	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_sudreyar	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_demanding_west_seaxe	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_demanding_west_seaxe	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-2.0
vik_back_wife_educated	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_circenn	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_circenn	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_circenn	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_dyflin	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_dyflin	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_dyflin	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_east_engle	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_east_engle	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_east_engle	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_gwined	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_gwined	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_gwined	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_mide	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_mide	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_mide	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_mierce	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_mierce	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_mierce	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_northymbre	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_northymbre	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_northymbre	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_strat_clut	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_strat_clut	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_strat_clut	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_sudreyar	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_sudreyar	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_sudreyar	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_educated_west_seaxe	vik_general_attribute_command	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_west_seaxe	vik_general_attribute_governance	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_educated_west_seaxe	vik_research_rate	1	character_to_faction_own_when_spouse	20.0
vik_back_wife_faithful	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_circenn	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_circenn	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_circenn	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_dyflin	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_dyflin	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_dyflin	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_east_engle	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_east_engle	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_east_engle	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_gwined	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_gwined	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_gwined	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_mide	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_mide	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_mide	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_mierce	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_mierce	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_mierce	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_northymbre	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_northymbre	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_northymbre	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_strat_clut	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_strat_clut	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_strat_clut	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_sudreyar	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_sudreyar	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_sudreyar	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_faithful_west_seaxe	vik_character_illegitimate_child_mod	1	character_to_character_own_character_when_spouse	-50.0
vik_back_wife_faithful_west_seaxe	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_faithful_west_seaxe	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_gossip	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_circenn	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_circenn	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_dyflin	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_dyflin	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_east_engle	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_east_engle	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_gwined	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_gwined	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_mide	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_mide	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_mierce	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_mierce	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_northymbre	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_northymbre	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_strat_clut	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_strat_clut	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_sudreyar	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_sudreyar	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_gossip_west_seaxe	vik_allegiance_usurper	1	character_to_region_own	2.0
vik_back_wife_gossip_west_seaxe	vik_loyalty_mod_spouse_negative	1	character_to_character_own_character_when_spouse	-1.0
vik_back_wife_loyal	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_circenn	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_circenn	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_dyflin	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_dyflin	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_east_engle	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_east_engle	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_gwined	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_gwined	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_mide	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_mide	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_mierce	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_mierce	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_northymbre	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_northymbre	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_strat_clut	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_strat_clut	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_sudreyar	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_sudreyar	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_loyal_west_seaxe	vik_allegiance_priest	1	character_to_character_own_territory	2.0
vik_back_wife_loyal_west_seaxe	vik_loyalty_mod_spouse	1	character_to_character_own_character_when_spouse	2.0
vik_back_wife_midwife	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_circenn	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_circenn	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_dyflin	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_dyflin	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_east_engle	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_east_engle	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_gwined	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_gwined	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_mide	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_mide	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_mierce	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_mierce	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_northymbre	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_northymbre	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_strat_clut	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_strat_clut	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_sudreyar	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_sudreyar	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_midwife_west_seaxe	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_midwife_west_seaxe	vik_public_order_new_positive_characters	1	character_to_region_own_provincewide_when_spouse_governing	2.0
vik_back_wife_natural_beauty	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_natural_beauty_circenn	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty_circenn	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_natural_beauty_dyflin	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty_dyflin	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_natural_beauty_east_engle	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty_east_engle	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_natural_beauty_gwined	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty_gwined	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
vik_back_wife_natural_beauty_mide	vik_character_child_chance_mod	1	character_to_character_own_character_when_spouse	20.0
vik_back_wife_natural_beauty_mide	vik_general_attribute_zeal	1	character_to_character_own_character_when_spouse	1.0
